m,f_re,f_im,f_R_hz,tau_s,Q,abs_res
-14.752500000000012,9.605322500756154,-0.30312969016630903,9.605322500756154,0.525039111162541,15.843585785817107,9.59813328662617e-15
-14.753000000000013,9.605458488927916,-0.3031263134605225,9.605458488927916,0.5250449598880594,15.843986586434829,8.300326582745387e-14
-14.753500000000013,9.605594476211209,-0.30312293710366406,9.605594476211209,0.5250508081394923,15.844387376277998,4.374282239302868e-14
-14.754000000000014,9.605730462608175,-0.30311956107647287,9.605730462608175,0.5250566559501674,15.844788156355213,1.8580238255935937e-13
-14.754500000000014,9.605866448118999,-0.3031161853788849,9.605866448118999,0.5250625033201611,15.845188926668486,1.5071158204727223e-13
-14.755000000000015,9.60600243273948,-0.303112810053781,9.60600243273948,0.5250683501751596,15.845589684967615,6.876543985371887e-14
-14.755500000000016,9.606138416477021,-0.3031094350302275,9.606138416477021,0.5250741966380019,15.845990434971203,1.131614254073831e-14
-14.756000000000016,9.606274399328926,-0.3031060603364504,9.606274399328926,0.5250800426597606,15.846391175197681,6.85466802560037e-14
-14.756500000000017,9.606410381291738,-0.30310268600804796,9.606410381291738,0.5250858881787325,15.84679190377856,1.3779693757018863e-13
-14.757000000000017,9.606546362368778,-0.3030993120141446,9.606546362368778,0.5250917332483689,15.847192622331777,1.0316051116599378e-13
-14.757500000000018,9.60668234255887,-0.30309593836801385,9.60668234255887,0.5250975778456396,15.84759333015971,4.121500180668884e-14
-14.758000000000019,9.606818321867133,-0.3030925650211322,9.606818321867133,0.5251034220545752,15.847994029806252,5.734868827995279e-15
-14.75850000000002,9.60695430028468,-0.3030891920623987,9.60695430028468,0.5251092657211255,15.84839471660679,4.097408330861265e-14
-14.75900000000002,9.607090277817674,-0.30308581943309637,9.607090277817674,0.5251151089469808,15.848795393639916,7.376510932194413e-14
-14.75950000000002,9.6072262544674,-0.30308244712229787,9.6072262544674,0.5251209517510401,15.849196061477548,6.941815950766031e-14
-14.759999999999984,9.607362230231296,-0.3030790751567849,9.607362230231296,0.5251267940868679,15.849596718713327,2.1658698455299331e-13
-14.760000000000021,9.607362230229153,-0.30307907517787164,9.607362230229153,0.5251267940503321,15.849596717607056,3.415158632288207e-14
-14.760500000000022,9.60749820510945,-0.30307570353768193,9.60749820510945,0.5251326359524802,15.849997365286878,1.2144368298069407e-13
-14.761000000000022,9.60763417910228,-0.30307233226228925,9.60763417910228,0.5251384773525192,15.850398001338345,8.649624694932612e-14
-14.761500000000023,9.607770152210168,-0.30306896132870514,9.607770152210168,0.5251443182902445,15.850798626966109,4.841069702264993e-14
-14.762000000000024,9.607906124433581,-0.30306559073406064,9.607906124433581,0.5251501587705925,15.851199242319293,4.170897496614544e-14
-14.762500000000024,9.608042095776929,-0.3030622204368046,9.608042095776929,0.5251559988655293,15.851599849576806,9.64260534579182e-14
-14.763000000000025,9.60817806623145,-0.3030588505245874,9.60817806623145,0.5251618384231381,15.852000444138044,3.0801849300325677e-14
-14.763500000000025,9.608314035805032,-0.30305548092176104,9.608314035805032,0.5251676775744699,15.852401029971114,6.80502925351885e-14
-14.764000000000026,9.60845000449129,-0.30305211169263785,9.60845000449129,0.5251735162080435,15.852801603699751,4.9909464525675855e-14
-14.764500000000027,9.608585972296332,-0.30304874277908034,9.608585972296332,0.5251793544245712,15.853202168373455,5.2094073055627714e-14
-14.765000000000027,9.60872193921962,-0.3030453741880559,9.60872193921962,0.5251851922119464,15.853602723625297,2.925644381055332e-14
-14.765500000000028,9.608857905258722,-0.3030420059451178,9.608857905258722,0.5251910295258505,15.854003268112814,6.869706820634208e-14
-14.766000000000028,9.608993870412807,-0.3030386380600795,9.608993870412807,0.5251968663492401,15.854403801319481,1.882758304518581e-13
-14.766500000000029,9.60912983468659,-0.3030352704885354,9.60912983468659,0.5252027027590394,15.854804325574582,6.333326092624815e-14
-14.76700000000003,9.609265798074318,-0.3030319032884973,9.609265798074318,0.5252085386546713,15.855204837831797,1.1210927434685696e-13
-14.76750000000003,9.609401760583472,-0.30302853638836763,9.609401760583472,0.5252143741601916,15.855605341847845,1.1607381722456012e-13
-14.76800000000003,9.609537722206538,-0.3030251698635505,9.609537722206538,0.5252202091448753,15.8560058336633,1.5293182378232698e-13
-14.768500000000031,9.609673682950103,-0.3030218036511654,9.609673682950103,0.5252260437176738,15.85640631657752,5.3970572261278836e-14
-14.769000000000032,9.60980964280837,-0.3030184378097065,9.60980964280837,0.5252318777771653,15.85680678751843,1.2104976287528046e-13
-14.769500000000033,9.609945601792523,-0.30301507223135576,9.609945601792523,0.5252377115102003,15.857207252144887,1.6049098498468936e-13
-14.769999999999984,9.610081559885948,-0.30301170708043546,9.610081559885948,0.5252435446319147,15.857607701828696,3.4652755568144255e-14
-14.770000000000033,9.610081559887874,-0.3030117070617107,9.610081559887874,0.5252435446643723,15.857607702811801,2.5691784812737617e-14
-14.770500000000034,9.610217517104077,-0.30300834220786765,9.610217517104077,0.5252493774006822,15.858008144395152,4.647859057097995e-14
-14.771000000000035,9.610353473441325,-0.3030049776697019,9.610353473441325,0.525255209719314,15.858408576900228,9.58408707121453e-14
-14.771500000000035,9.610489428892706,-0.3030016135166098,9.610489428892706,0.5252610414999352,15.85880899668193,2.0686756153681435e-13
-14.772000000000036,9.610625383465626,-0.30299824967773237,9.610625383465626,0.5252668728653445,15.85920940745936,6.194831208449854e-14
-14.772500000000036,9.610761337159623,-0.3029948861593079,9.610761337159623,0.5252727038046947,15.859609808903672,1.1555523166356914e-13
