m,f_re,f_im,f_R_hz,tau_s,Q,abs_res,omega_R,omega_I_abs,omegaR_over_abs_omegaI,Q_from_f_tau,damping_ratio,inverse_damping_ratio,Q_consistency_error,Q_consistency_relative_error,fR_relative_to_start,tau_relative_to_start,Q_relative_to_start,spectral_ratio_relative_to_start
-14.809999999999985,9.80056197319972,-0.1226559861227387,9.80056197319972,1.2975717543262264,39.95142138188245,3.204296758965566e-15,61.578746992111455,0.7706702898440151,79.9028427637649,39.95142138188245,0.012515199277158754,79.9028427637649,0.0,0.0,1.021241555135821,1.1074740086957091,1.1309984789129082,1.130998478912908
-14.819999999999984,9.803063197657837,-0.1224950090698863,9.803063197657837,1.2992769607543244,40.01413311486411,1.4699453470135983e-14,61.59446264887665,0.7696588411907401,80.0282662297282,40.0141331148641,0.012495584961561102,80.0282662297282,-7.105427357601002e-15,-1.775729424702078e-16,1.02150218859361,1.1089293978040826,1.132773806852665,1.1327738068526645
-14.829999999999982,9.80556406996696,-0.1223340736280046,9.80556406996696,1.300986212360231,40.07699481905537,6.678201444714463e-15,61.61017609302447,0.7686476539869043,80.15398963811076,40.07699481905538,0.012475985344147246,80.15398963811076,7.105427357601002e-15,1.77294415154666e-16,1.0217627853566478,1.1103882394608555,1.1345533803787882,1.1345533803787882
-14.830499999999985,9.805689104355086,-0.1223260279538305,9.805689104355086,1.301071781321675,40.08014184869977,6.997928685112698e-15,61.61096170725483,0.7685971015251475,80.16028369739955,40.080141848699775,0.012475005749417534,80.16028369739955,7.105427357601002e-15,1.772804942762823e-16,1.02177581423329,1.110461272339719,1.1346424707194518,1.1346424707194518
-14.830999999999984,9.80581413786781,-0.1223179823969441,9.80581413786781,1.3011573602923616,40.08328925033344,8.440616121040728e-15,61.61174731598488,0.7685465498003304,80.16657850066689,40.08328925033344,0.012474026192744165,80.16657850066689,0.0,0.0,1.0217888430187134,1.110534313761444,1.1347315715908872,1.134731571590887
-14.831499999999984,9.80593917049682,-0.122309936916199,9.80593917049682,1.30124294971177,40.086437037472194,1.1102230246251564e-14,61.612532919162405,0.7684959985539239,80.17287407494442,40.08643703747221,0.012473046669939945,80.17287407494442,1.4210854715202004e-14,3.5450530816490154e-16,1.021801871712052,1.1106073641011251,1.1348206833757182,1.1348206833757184
-14.831999999999985,9.806064202250962,-0.1223018915543057,9.806064202250962,1.3013285491273512,40.089585196222295,1.422645865968639e-14,61.61331851684295,0.7684454480542849,80.1791703924446,40.0895851962223,0.012472067185347572,80.1791703924446,7.105427357601002e-15,1.7723873476921275e-16,1.021814900314227,1.110680422972513,1.134909805680622,1.134909805680622
-14.832499999999984,9.806189233126275,-0.1222938462913786,9.806189233126275,1.301414158752445,40.09273373315099,3.3514211068838185e-15,61.614104109001666,0.768394898176469,80.18546746630196,40.092733733150986,0.012471087736942497,80.18546746630196,-7.105427357601002e-15,-1.7722481597022712e-16,1.0218279288248262,1.1107534905576923,1.1349989386915134,1.134998938691513
-14.832999999999986,9.80631426312502,-0.1222858011379191,9.80631426312502,1.3014997784770903,40.0958826448912,5.816763469748015e-15,61.61488969565274,0.7683443489864585,80.1917652897824,40.0958826448912,0.012470108325791084,80.1917652897824,0.0,0.0,1.0218409572440847,1.1108265667628119,1.1350880823130722,1.135088082313072
-14.833499999999988,9.80643929224176,-0.1222777560668879,9.80643929224176,1.3015854085908718,40.099031940353385,6.841172296658325e-15,61.61567527676201,0.76829380031436,80.19806388070677,40.09903194035338,0.01246912894914125,80.19806388070677,-7.105427357601002e-15,-1.7719697992136573e-16,1.0218539855714364,1.1108996518350311,1.1351772367975481,1.135177236797548
-14.833999999999987,9.80656432048363,-0.1222697111125799,9.80656432048363,1.3016710487305665,40.10218160838798,6.688345087110205e-15,61.61646085237431,0.7682432523756549,80.20436321677596,40.10218160838798,0.01246814961047948,80.20436321677596,0.0,0.0,1.0218670138076247,1.1109727454643403,1.135266401829304,1.1352664018293037
-14.834499999999988,9.806689347846971,-0.122261666256625,9.806689347846971,1.3017566990935,40.10533165507048,1.793620188084545e-15,61.61724642246665,0.7681927050549207,80.21066331014094,40.10533165507047,0.012467170307935493,80.21066331014094,-7.105427357601002e-15,-1.771691459557515e-16,1.0218800419522678,1.1110458478191565,1.1353555775803332,1.1353555775803328
-14.834999999999988,9.806814374335804,-0.1222536215180954,9.806814374335804,1.301842359478389,40.10848207422731,3.828257633024338e-15,61.61803198706429,0.7681421584719915,80.21696414845462,40.10848207422731,0.012466191043447324,80.21696414845462,0.0,0.0,1.0218930700057853,1.1111189587276848,1.1354447638758658,1.1354447638758656
-14.835499999999987,9.80693939994396,-0.1222455768663889,9.80693939994396,1.301928030212883,40.11163287593904,6.3041216349638655e-15,61.61881754612848,0.7680916124345877,80.2232657518781,40.111632875939044,0.01246521181390062,80.2232657518781,7.105427357601002e-15,1.7714131408156143e-16,1.0219060979675345,1.1111920784695732,1.135533961001276,1.1355339610012762
-14.83599999999999,9.807064424682071,-0.1222375323528306,9.807064424682071,1.3020137107521528,40.11478404347456,7.785228687832109e-15,61.619603099726014,0.7680410672651947,80.22956808694913,40.114784043474565,0.01246423262451377,80.22956808694913,7.105427357601002e-15,1.7712739896344617e-16,1.0219191258386227,1.1112652065798114,1.1356231684829174,1.1356231684829174
-14.83649999999999,9.80718944853503,-0.1222294879032357,9.80718944853503,1.302099401888127,40.1179356011824,6.445272572083738e-15,61.62038864776197,0.767990522497696,80.23587120236479,40.117935601182396,0.012463253467739839,80.23587120236479,-7.105427357601002e-15,-1.7711348430878836e-16,1.021932153617476,1.1113383437343083,1.135712387010081,1.1357123870100805
-14.83699999999999,9.807314471516335,-0.1222214435828843,9.807314471516335,1.30218510292725,40.12108752776069,8.795496234218198e-15,61.62117419032116,0.7679399785422577,80.24217505552136,40.12108752776068,0.012462274350216422,80.24217505552136,-1.4210854715202004e-14,-3.54199140423828e-16,1.0219451813055007,1.1114114893411162,1.1358016159797244,1.1358016159797237
-14.837499999999991,9.80743949361928,-0.1222133993585671,9.80743949361928,1.3022708142250734,40.12423983414785,1.0560112026483783e-14,61.62195972736146,0.7678894351902203,80.24847966829569,40.12423983414784,0.012461295268564158,80.24847966829569,-7.105427357601002e-15,-1.7708565662479933e-16,1.0219582089019985,1.1114846437036974,1.135890855701507,1.1358908557015066
-14.837999999999992,9.807564514845808,-0.1222053552392141,9.807564514845808,1.3023565356882534,40.127392517487166,1.2443539932062048e-14,61.622745258895065,0.7678388924976924,80.25478503497432,40.12739251748716,0.012460316223689451,80.25478503497432,-7.105427357601002e-15,-1.7707174356032524e-16,1.0219712364071716,1.111557806742383,1.1359801060945576,1.1359801060945571
-14.838499999999993,9.80768953519411,-0.122197311215527,9.80768953519411,1.3024422674176834,40.1305455808912,5.421936431859633e-15,61.62353078491061,0.7677883504062507,80.26109116178239,40.1305455808912,0.012459337214644872,80.26109116178239,0.0,0.0,1.0219842638208314,1.1116309785432856,1.1360693672469904,1.13606936724699
-14.838999999999992,9.807814554670156,-0.1221892673160371,9.807814554670156,1.3025280091110467,40.13369901508076,1.342635627393543e-14,61.62431630544562,0.7677378090951634,80.26739803016149,40.133699015080744,0.01245835824433025,80.26739803016149,-1.4210854715202004e-14,-3.540878380002324e-16,1.0219972911436,1.1117041588483783,1.1361586388961178,1.1361586388961171
-14.839499999999994,9.80793957326261,-0.1221812234850212,9.80793957326261,1.3026137613641335,40.13685283837828,1.6622600819525912e-14,61.62510182042885,0.7676872682143109,80.27370567675655,40.13685283837827,0.012457379307076794,80.27370567675655,-1.4210854715202004e-14,-3.540600149300642e-16,1.0220103183742963,1.1117773481661668,1.1362479215606358,1.1362479215606354
-14.839999999999982,9.808064590986667,-0.1221731797959491,9.808064590986667,1.3026995233954972,40.14000702677901,1.2576920825403051e-14,61.62588732995579,0.7676367282253176,80.280014053558,40.14000702677901,0.012456400410354437,80.280014053558,0.0,0.0,1.0220233455145038,1.1118505458296883,1.1363372145609856,1.1363372145609851
-14.839999999999996,9.808064590989526,-0.1221731798098374,9.808064590989526,1.3026995232474103,40.140007022227714,1.9812504575273382e-14,61.62588732997374,0.7676367283125801,80.28001404445543,40.140007022227714,0.012456400411766813,80.28001404445543,0.0,0.0,1.0220233455148016,1.1118505457032966,1.1363372144321415,1.1363372144321413
-14.840499999999995,9.808189607833173,-0.1221651362036806,9.808189607833173,1.3027852956881507,40.14316159513954,8.126840123743213e-15,61.6266728339689,0.7675861888445594,80.28632319027909,40.143161595139546,0.0124554215495707,80.28632319027909,7.105427357601002e-15,1.7700218605754547e-16,1.0220363725632682,1.1119237522511933,1.1364265183177478,1.1364265183177478
-14.840999999999996,9.80831462379764,-0.1221570926859484,9.80831462379764,1.3028710784814108,40.14631655082716,1.4899445311747733e-14,61.62745833244001,0.7675356499321263,80.29263310165432,40.14631655082716,0.012454442722459384,80.29263310165432,0.0,0.0,1.022049399520122,1.1119969676349377,1.1365158330394851,1.136515833039485
-14.841499999999996,9.808439638891828,-0.1221490492993867,9.808439638891828,1.3029568711730806,40.149471875345455,4.121305784037373e-15,61.62824382544298,0.7674851118438618,80.29894375069091,40.149471875345455,0.012453463934778045,80.29894375069091,0.0,0.0,1.022062426386291,1.112070191466948,1.1366051582025765,1.1366051582025762
-14.841999999999995,9.808564653111066,-0.1221410060207744,9.808564653111066,1.30304267401257,40.15262757637173,1.0081045149458744e-14,61.62902931294849,0.7674345744338633,80.30525515274347,40.15262757637173,0.012452485184163406,80.30525515274347,0.0,0.0,1.022075453161288,1.1121434239600954,1.1366944940243613,1.1366944940243613
-14.842499999999998,9.808689666453336,-0.1221329628397363,9.808689666453336,1.303128487112357,40.15578365737496,7.355384643495589e-15,61.62981479494384,0.7673840376369419,80.31156731474992,40.15578365737496,0.012451506469558605,80.31156731474992,0.0,0.0,1.0220884798449028,1.112216665210379,1.136783840603044,1.1367838406030437
-14.842999999999998,9.808814678916008,-0.1221249197430216,9.808814678916008,1.303214310615665,40.15894012276924,1.6382092209071374e-14,61.63060027141251,0.7673335013698396,80.31788024553848,40.15894012276924,0.012450527789614422,80.31788024553848,0.0,0.0,1.0221015064368615,1.11228991534004,1.1368731980635844,1.1368731980635842
-14.8435,9.808939690506554,-0.1221168767664107,9.808939690506554,1.3033001441425027,40.162096960887,6.653932544407802e-15,61.631385742401456,0.7672829658573721,80.324193921774,40.162096960887006,0.012449549147967528,80.324193921774,7.105427357601002e-15,1.7691873421153343e-16,1.0221145329379424,1.1123631740247568,1.1369625660756817,1.1369625660756815
-14.844,9.8090647012221,-0.122108833895406,9.8090647012221,1.3033859878493448,40.16525417654953,1.11776083019709e-14,61.63217120789262,0.7672324310084478,80.33050835309906,40.16525417654953,0.012448570543141859,80.33050835309906,0.0,0.0,1.0221275593478465,1.1124364413980798,1.1370519447758234,1.1370519447758232
-14.8445,9.809189711058288,-0.1221007911083234,9.809189711058288,1.303471841969466,40.16841177693897,6.313890172061934e-15,61.63295666785861,0.7671818966868217,80.33682355387793,40.16841177693897,0.012447591972930687,80.33682355387793,0.0,0.0,1.0221405856661194,1.1125097176591088,1.137141334367331,1.1371413343673307
-14.845,9.809314720023195,-0.1220927484438722,9.809314720023195,1.3035577060914565,40.17156974942158,8.253259372701657e-15,61.63374212235018,0.7671313631357114,80.34313949884317,40.171569749421586,0.012446613441268356,80.34313949884317,7.105427357601002e-15,1.768770153101451e-16,1.0221536118936028,1.112583002456706,1.1372307344925514,1.1372307344925514
-14.8455,9.809439728112723,-0.1220847058816141,9.809439728112723,1.3036435804352782,40.1747281007703,7.625058288637365e-15,61.63452757134158,0.7670808302266993,80.3494562015406,40.1747281007703,0.012445634946074795,80.3494562015406,0.0,0.0,1.0221666380298695,1.112656295978609,1.1373201453432227,1.1373201453432225
-14.846000000000002,9.80956473532828,-0.1220766634278947,9.80956473532828,1.3037294649349678,40.17788682896938,8.411542303580273e-15,61.63531301484166,0.7670302979996557,80.35577365793877,40.177886828969385,0.01244465648799344,80.35577365793877,7.105427357601002e-15,1.768492053314708e-16,1.0221796640750664,1.112729598168518,1.1374095668622797,1.1374095668622797
-14.846500000000002,9.809689741671583,-0.1220686210904913,9.809689741671583,1.303815359509233,40.18104593153185,1.1587479136846636e-14,61.636098452861205,0.7669797665034476,80.36209186306371,40.181045931531855,0.012443678067813256,80.36209186306371,7.105427357601002e-15,1.768353011444398e-16,1.0221926900293725,1.1128029089570501,1.1374989989793183,1.1374989989793183
-14.847000000000005,9.809814747131648,-0.122060578815601,9.809814747131648,1.303901264734566,40.18420542619047,4.572178254219406e-15,61.6368838853312,0.7669292354000201,80.36841085238095,40.18420542619047,0.012442699680061852,80.36841085238095,0.0,0.0,1.022205715891643,1.1128762288362402,1.1375884421963414,1.1375884421963411
-14.847500000000004,9.809939751723409,-0.1220525366751854,9.809939751723409,1.3039871798441134,40.18736528938472,1.0925406890420804e-14,61.63766931234548,0.766878705141523,80.37473057876943,40.187365289384715,0.01244172133205439,80.37473057876943,-7.105427357601002e-15,-1.7680749425685446e-16,1.0222187416634345,1.1129495571515804,1.1376778958463656,1.1376778958463651
-14.848000000000004,9.810064755435826,-0.122044494615136,9.810064755435826,1.3040731054177093,40.19052553895035,6.7725879511104466e-15,61.638454733834685,0.7668281753879809,80.3810510779007,40.19052553895035,0.01244074301828745,80.3810510779007,0.0,0.0,1.022231767343596,1.113022894397958,1.1377673604343097,1.1377673604343095
-14.848500000000003,9.810189758279774,-0.1220364526876904,9.810189758279774,1.304159040899006,40.19368615779711,1.0434324648588603e-14,61.639240149867135,0.7667776464676136,80.38737231559422,40.19368615779711,0.012439764744070525,80.38737231559422,0.0,0.0,1.0222447929332612,1.1130962401005318,1.1378568354763599,1.1378568354763596
-14.849000000000006,9.810314760248048,-0.1220284108573761,9.810314760248048,1.304244986668816,40.19684715764309,4.4367268087626334e-15,61.64002556039756,0.7667271181575397,80.39369431528618,40.1968471576431,0.012438786505795123,80.39369431528618,7.105427357601002e-15,1.767657878672697e-16,1.0222578184316788,1.1131695945843239,1.1379463213042476,1.1379463213042473
-14.849500000000006,9.810439761339026,-0.1220203691158381,9.810439761339026,1.3043309428182766,40.20000854130196,6.753223014464261e-15,61.640810965415774,0.7666765904052643,80.40001708260392,40.200008541301955,0.01243780830261004,80.40001708260392,-7.105427357601002e-15,-1.7675188676392448e-16,1.0222708438386803,1.1132429579271201,1.138035817997626,1.1380358179976258
-14.849999999999982,9.810564761557783,-0.1220123274871686,9.810564761557783,1.3044169090916882,40.20317030092515,1.5259913497390422e-14,61.641596364953664,0.766626063362162,80.4063406018503,40.20317030092515,0.012436830136962958,80.4063406018503,0.0,0.0,1.0222838691547944,1.1133163299106812,1.138125325334307,1.1381253253343069
-14.850000000000009,9.810564761560585,-0.122012327500696,9.810564761560585,1.304416908947068,40.203170296479314,4.0064286501198265e-15,61.641596364971264,0.7666260634471574,80.40634059295864,40.20317029647932,0.01243683013833827,80.40634059295864,7.105427357601002e-15,1.7673798621357085e-16,1.0222838691550862,1.1133163297872484,1.1381253252084482,1.1381253252084482
-14.850500000000007,9.810689760902266,-0.1220042859607978,9.810689760902266,1.304502885603828,40.20633244005304,1.0269562977782698e-14,61.642381758998326,0.7665755369618213,80.41266488010609,40.206332440053046,0.012435852007777417,80.41266488010609,7.105427357601002e-15,1.7672408614227805e-16,1.0222968943798068,1.1133897106329693,1.1382148434145167,1.1382148434145167
-14.851000000000008,9.810814759372866,-0.1219962445382168,9.810814759372866,1.3045888723405592,40.20949495826287,1.523070615373935e-14,61.64316714755222,0.7665250112136116,80.41898991652575,40.20949495826288,0.01243487391520326,80.41898991652575,7.105427357601002e-15,1.7671018661080864e-16,1.0223099195137588,1.1134631000819188,1.138304372226287,1.1383043722262867
-14.851500000000009,9.810939756971775,-0.1219882032294951,9.810939756971775,1.3046748691959895,40.21265785231118,6.8647792843777856e-15,61.64395253062912,0.7664744861808012,80.42531570462234,40.21265785231117,0.012433895860262396,80.42531570462234,-1.4210854715202004e-14,-3.53392575228281e-16,1.0223229445568784,1.1135364981671507,1.1383939116777975,1.1383939116777968
-14.85200000000001,9.8110647536908,-0.1219801619944239,9.8110647536908,1.304760876601974,40.21582113548633,8.784102531956821e-15,61.64473790817755,0.7664239616107501,80.43164227097267,40.21582113548634,0.012432917838865194,80.43164227097267,7.105427357601002e-15,1.7668238909415658e-16,1.0223359695083123,1.1136099052572523,1.138483462145233,1.138483462145233
-14.85250000000001,9.811189749542097,-0.1219721208913174,9.811189749542097,1.3048468939366025,40.21898478868093,1.5750402670301194e-14,61.64552328027386,0.766373437869858,80.43796957736187,40.218984788680935,0.012431939856938357,80.43796957736187,7.105427357601002e-15,1.766684911350802e-16,1.0223489943693267,1.113683320821425,1.138573023087676,1.138573023087676
-14.85300000000001,9.811314744517746,-0.12196407988138,9.811314744517746,1.3049329216166463,40.22214882471972,2.008245845991577e-14,61.64630864686834,0.7663229147143646,80.44429764943943,40.22214882471972,0.012430961910535972,80.44429764943943,0.0,0.0,1.0223620191390965,1.1137567452153818,1.1386625948681866,1.1386625948681863
-14.853500000000013,9.811439738625449,-0.1219560390013087,9.811439738625449,1.3050189592512706,40.2253132315988,1.0386520604941984e-14,61.64709400800934,0.7662723923748438,80.4506264631976,40.2253132315988,0.012429984003386888,80.4506264631976,0.0,0.0,1.0223750438184243,1.1138301781055464,1.1387521771469418,1.1387521771469415
-14.854000000000012,9.811564731850794,-0.1219479981808786,9.811564731850794,1.305105007593726,40.22847803248827,2.981791189775536e-14,61.64787936360633,0.7662218704100597,80.45695606497655,40.228478032488276,0.012429006128350246,80.45695606497655,7.105427357601002e-15,1.7662680034434073e-16,1.0223880684058084,1.113903620134816,1.1388417705798723,1.1388417705798721
-14.854500000000012,9.811689724212728,-0.1219399575112305,9.811689724212728,1.3051910656704735,40.23164319746904,6.679816236361857e-15,61.64866471377834,0.7661713493926672,80.46328639493807,40.23164319746903,0.012428028294689562,80.46328639493807,-7.105427357601002e-15,-1.7661290449225305e-16,1.022401092903223,1.1139770704722778,1.138931374319988,1.1389313743199876
-14.855000000000013,9.811814715695911,-0.1219319169176459,9.811814715695911,1.30527713428298,40.234808751193945,1.115097306002763e-14,61.649450058429,0.7661208288531951,80.4696175023879,40.23480875119395,0.012427050494807253,80.4696175023879,7.105427357601002e-15,1.7659900912018507e-16,1.0224141173090697,1.1140505298019818,1.1390209890651948,1.1390209890651948
-14.855500000000012,9.811939706304562,-0.1219238764200125,9.811939706304562,1.3053632132202428,40.23797468718783,1.1201704679945691e-14,61.65023539758481,0.7660703089166023,80.47594937437566,40.23797468718783,0.012426072730723324,80.47594937437566,0.0,0.0,1.022427141623788,1.1141239979438373,1.1391106146321852,1.1391106146321848
-14.856000000000014,9.812064696038846,-0.1219158360186183,9.812064696038846,1.3054493024810172,40.24114100542444,4.7236695442942186e-15,61.65102073124681,0.7660197895846983,80.48228201084888,40.24114100542444,0.012425095002465284,80.48228201084888,0.0,0.0,1.0224401658473954,1.1141974748967824,1.1392002510202157,1.1392002510202155
-14.856500000000016,9.8121896849042,-0.1219077957392256,9.8121896849042,1.3055354017912475,40.24430769748952,8.29404220664454e-15,61.65180605944916,0.7659692710193531,80.48861539497902,40.24430769748951,0.012424117312650173,80.48861539497902,-7.105427357601002e-15,-1.7655732609469751e-16,1.022453189980458,1.1142709604269112,1.1392898979910846,1.1392898979910842
-14.857000000000015,9.812314672899117,-0.1218997555740183,9.812314672899117,1.3056215112363816,40.24747476602205,6.954641202201828e-15,61.6525913821824,0.7659187531714549,80.4949495320441,40.24747476602205,0.012423139660481577,80.4949495320441,0.0,0.0,1.0224662140228193,1.114344454607153,1.1393795556194994,1.1393795556194992
-14.857500000000016,9.812439660019578,-0.1218917155030719,9.812439660019578,1.3057076310316127,40.25064221765048,1.2338968948322032e-14,61.653376699421266,0.7658682359158157,80.50128443530097,40.25064221765049,0.012422162043932377,80.50128443530097,7.105427357601002e-15,1.765295400550198e-16,1.0224792379740602,1.1144179576211748,1.1394692240931075,1.1394692240931075
-14.858000000000017,9.812564646267194,-0.1218836755336374,9.812564646267194,1.3057937611011063,40.25381005005516,1.2053591726811642e-14,61.65416201117589,0.7658177192979948,80.50762010011033,40.25381005005516,0.012421184463737857,80.50762010011033,0.0,0.0,1.0224922618343484,1.1144914694042523,1.1395589033462408,1.1395589033462408
-14.858500000000015,9.81268963164232,-0.1218756356669397,9.81268963164232,1.305879901433557,40.25697826290038,7.154696162511531e-15,61.65494731744849,0.765767203325688,80.51395652580078,40.25697826290039,0.012420206920020743,80.51395652580078,7.105427357601002e-15,1.7650175607316133e-16,1.0225052856037211,1.1145649899467358,1.139648593369396,1.1396485933693958
-14.859000000000018,9.812814616146296,-0.1218675959089157,9.812814616146296,1.3059660519671554,40.26014685429762,7.427093314020058e-15,61.6557326182475,0.7657166880361984,80.52029370859525,40.26014685429762,0.012419229413382698,80.52029370859525,0.0,0.0,1.0225183092823182,1.1146385191958719,1.1397382941091099,1.1397382941091097
-14.859500000000018,9.812939599777858,-0.121859556252952,9.812939599777858,1.3060522127745706,40.26331582649324,1.7554167342883507e-14,61.65651791356496,0.7656661733879728,80.52663165298647,40.26331582649323,0.012418251943149708,80.52663165298647,-7.105427357601002e-15,-1.7647397418087544e-16,1.0225313328700074,1.1147120572136826,1.1398280056289753,1.1398280056289751
-14.859999999999982,9.81306458253366,-0.1218515166824398,9.81306458253366,1.3061383840356522,40.26648518502942,1.6890812835436534e-14,61.65730320337987,0.7656156592766545,80.53297037005882,40.26648518502941,0.01241727450763182,80.53297037005882,-7.105427357601002e-15,-1.7646008398673725e-16,1.0225443563664405,1.1147856041536697,1.1399177280858883,1.1399177280858879
-14.86000000000002,9.81306458253304,-0.121851516679403,9.81306458253304,1.3061383840682048,40.26648518603042,6.0208490917174056e-15,61.657303203375974,0.7656156592575732,80.53297037206084,40.26648518603042,0.01241727450732313,80.53297037206084,0.0,0.0,1.0225443563663759,1.1147856041814534,1.139917728114226,1.1399177281142259
-14.86050000000002,9.813189564423055,-0.1218434772418319,9.813189564423055,1.3062245652757305,40.269654915322526,1.6677382853692214e-14,61.65808848775099,0.765565145981549,80.53930983064505,40.269654915322526,0.01241629711134552,80.53930983064505,0.0,0.0,1.0225573797725922,1.1148591596107038,1.1400074610669957,1.1400074610669955
-14.86100000000002,9.813314545435436,-0.1218354378796057,9.813314545435436,1.306310757048927,40.27282503442336,8.261282845494494e-15,61.65887376661165,0.7655146331789302,80.5456500688467,40.27282503442334,0.0124153197490522,80.5456500688467,-2.1316282072803006e-14,-5.292969155896768e-16,1.0225704030873566,1.1149327240577258,1.1400972050549942,1.1400972050549936
-14.86150000000002,9.813439525578634,-0.1218273986329453,9.813439525578634,1.306396958958423,40.275995530141856,4.4533645926784386e-15,61.65965904001108,0.7654641211024327,80.5519910602837,40.275995530141856,0.012414342424529488,80.5519910602837,0.0,0.0,1.0225834263115503,1.1150062971560524,1.140186959704791,1.1401869597047904
-14.86200000000002,9.813564504851326,-0.1218193594949768,9.813564504851326,1.3064831710797002,40.27916640481099,2.288783399261119e-15,61.66044430794096,0.7654136097088665,80.55833280962196,40.27916640481098,0.012413365137076906,80.55833280962196,-7.105427357601002e-15,-1.764045284897535e-16,1.0225964494450352,1.1150798789701069,1.1402767250824313,1.1402767250824308
-14.862500000000022,9.813689483253892,-0.1218113204669905,9.813689483253892,1.3065693934007103,40.282337658072144,1.792829721481184e-14,61.661229570403684,0.7653630990063389,80.56467531614427,40.282337658072144,0.01241238788682378,80.56467531614427,0.0,0.0,1.022609472487851,1.1151534694896057,1.140366501177763,1.1403665011777626
-14.863000000000024,9.813814460783163,-0.1218032815332304,9.813814460783163,1.3066556260922624,40.285509295189854,9.318601254079482e-15,61.66201482737932,0.7653125888958522,80.5710185903797,40.28550929518985,0.012411410672166947,80.5710185903797,-7.105427357601002e-15,-1.763767538728721e-16,1.0226224954396672,1.1152270688603345,1.1404562881398213,1.1404562881398208
-14.863500000000023,9.813939437442654,-0.1217952427100778,9.813939437442654,1.3067418689804562,40.28868131082845,1.6958543134584e-14,61.66280007888998,0.7652620794803324,80.57736262165692,40.28868131082846,0.012410433494769514,80.57736262165692,7.105427357601002e-15,1.7636286734684625e-16,1.0226355183008504,1.1153006769338696,1.1405460858175573,1.1405460858175571
-14.864000000000024,9.814064413226337,-0.1217872039680302,9.814064413226337,1.3068281223836484,40.29185371479002,8.525616508213924e-15,61.66358532489777,0.7652115705744108,80.58370742958004,40.29185371479002,0.012409456351631293,80.58370742958004,0.0,0.0,1.0226485410707722,1.1153742939819276,1.1406358944884614,1.1406358944884611
-14.864500000000024,9.814189388141145,-0.1217791653399217,9.814189388141145,1.3069143859513794,40.29502649630925,4.179219242832202e-15,61.664370565446255,0.7651610623843899,80.59005299261851,40.295026496309255,0.012408479246087517,80.59005299261851,7.105427357601002e-15,1.7633509580274904e-16,1.0226615637501555,1.1154479197053921,1.1407257138477744,1.1407257138477742
-14.865000000000023,9.814314362190062,-0.1217711268396231,9.814314362190062,1.307000659536542,40.29819965087397,1.2709508105967211e-14,61.66515580055419,0.7651105549974219,80.59639930174794,40.29819965087397,0.012407502179546033,80.59639930174794,0.0,0.0,1.0226745863393107,1.1155215539787078,1.14081554376776,1.1408155437677598
-14.865500000000026,9.814439335362833,-0.121763088417252,9.814439335362833,1.3070869436763188,40.3013731950161,3.678844234973531e-15,61.665941030157136,0.7650600481000869,80.6027463900322,40.3013731950161,0.012406525146935512,80.6027463900322,0.0,0.0,1.0226876088371695,1.1155951972603582,1.1409053847164263,1.140905384716426
-14.866000000000026,9.814564307669162,-0.1217550501189807,9.814564307669162,1.3071732378769252,40.30454711356216,1.9988100263092073e-14,61.66672625431607,0.7650095419824938,80.60909422712433,40.304547113562165,0.012405548152946592,80.60909422712433,7.105427357601002e-15,1.762934424639666e-16,1.0227006312447429,1.1156688491288995,1.1409952362642217,1.1409952362642217
-14.866500000000029,9.814689279102009,-0.1217470119104388,9.814689279102009,1.307259542509142,40.30772141792696,1.3377266068096272e-14,61.667511472986746,0.7649590364286875,80.61544283585391,40.307721417926956,0.01240457119408451,80.61544283585391,-7.105427357601002e-15,-1.762795590435148e-16,1.0227136535612975,1.1157425099007925,1.1410850987342922,1.1410850987342918
-14.867000000000028,9.81481424966534,-0.1217389738101854,9.81481424966534,1.3073458573755403,40.31089610205081,1.6394126252994624e-14,61.6682966861941,0.7649085315552776,80.62179220410162,40.310896102050805,0.012403594272233571,80.62179220410162,-7.105427357601002e-15,-1.7626567614902299e-16,1.0227266757872466,1.1158161794075319,1.1411749719550917,1.1411749719550912
-14.867500000000028,9.814939219358765,-0.1217309358158375,9.814939219358765,1.3074321825035111,40.31407116678804,9.685065410798003e-15,61.66908189393567,0.7648580273472919,80.62814233357606,40.31407116678804,0.012402617387149808,80.62814233357606,0.0,0.0,1.0227396979225494,1.1158898576724958,1.1412648559508054,1.141264855950805
-14.868000000000029,9.815064188178892,-0.1217228979105708,9.815064188178892,1.3075185180755853,40.317246617764425,2.5517021683543648e-15,61.66986709619015,0.7648075236990195,80.63449323552884,40.317246617764425,0.0124016405371217,80.63449323552884,0.0,0.0,1.0227527199668525,1.115963544851474,1.141354750880696,1.1413547508806956
-14.86850000000003,9.81518915612702,-0.1217148601001255,9.81518915612702,1.3076048640319735,40.32042245315326,6.758924343478424e-15,61.6706522929657,0.7647570206465277,80.64084490630653,40.32042245315326,0.012400663722730848,80.64084490630653,0.0,0.0,1.0227657419202913,1.1160372408934363,1.1414446566930505,1.1414446566930503
-14.86900000000003,9.81531412320957,-0.1217068224148175,9.81531412320957,1.3076912200487998,40.32359866300551,1.189973167660022e-14,61.67143748430265,0.7647065183802966,80.64719732601102,40.323598663005505,0.012399686947056144,80.64719732601102,-7.105427357601002e-15,-1.7621014971860154e-16,1.0227787637835346,1.1161109455219556,1.141534573106218,1.1415345731062179
